id,abstract,author,cites,cites_id,journal,number,pages,publisher,title,url,volume,year,citation_link,id_citations
11010,Developing a framework to analyze coordination patterns occurring in the emergency response life cycle.,Rui Chen and Raj Sharman and H Raghav Rao and Shambhu J Upadhyaya,370,2677811483955663847,Communications of the ACM,5,66-73,ACM,Coordination in emergency response management,https://dl.acm.org/doi/abs/10.1145/1342327.1342340,51,2008,/scholar?cites=2677811483955663847,y1pwDooAAAAJ:W7OEmFMy1HYC
11011,"Blogs have emerged as an innovative tool for sharing information and knowledge, and they command significant interest from information technology (IT) users as well as providers. Our study establishes a research framework to provide an understanding of the factors affecting knowledge sharing among bloggers in online social networks. The research results indicate that bloggers' trust, strength of social ties, and reciprocity all have a positive effect on their knowledge-sharing behavior. Further, the impact of each factor on such behavior varies by gender. Our results provide evidence that offline expected social norms tend to persist in the online blogosphere and that gender differences need to be considered as a significant factor in understanding the IT usage behavior in the context of social capital theory. For IT managers and blog service providers, our results also highlight the importance of being gender aware …",Sangmi Chai and Sanjukta Das and H Raghav Rao,367,1944326636568175250,Journal of Management Information Systems,3,309-342,Routledge,Factors affecting bloggers' knowledge sharing: An investigation across gender,https://www.tandfonline.com/doi/abs/10.2753/MIS0742-1222280309,28,2011,/scholar?cites=1944326636568175250,y1pwDooAAAAJ:qxL8FJ1GzNcC
11012,"Web-based businesses succeed by cultivating consumers' trust, starting with their beliefs, attitudes, intentions, and willingness to perform transactions at Web sites and with the organizations behind them.",Al F Salam and Lakshmi Iyer and Prashant Palvia and Rahul Singh,362,14399505166667986013,Communications of the ACM,2,72-77,ACM,Trust in e-commerce,https://dl.acm.org/doi/fullHtml/10.1145/1042091.1042093,48,2005,/scholar?cites=14399505166667986013,y1pwDooAAAAJ:eA5wQj470iYC
11013,A longitudinal study at four companies provides valuable insights about the evolution of IT outsourcing relationships.,Rajiv Kishore and H Raghav Rao and Kichan Nam and Srinivasan Rajagopalan and Abhijit Chaudhury,327,14587859658931133829,Communications of the ACM,12,86-92,ACM,A relationship perspective on IT outsourcing,https://dl.acm.org/doi/fullHtml/10.1145/953460.953464,46,2003,/scholar?cites=14587859658931133829,y1pwDooAAAAJ:yMeIxYmEMEAC
11014,"This research presents an integrated information processing model of phishing susceptibility grounded in the prior research in information process and interpersonal deception. We refine and validate the model using a sample of intended victims of an actual phishing attack. The data provides strong support for the model's theoretical structure and causative sequence. Overall, the model explains close to 50% of the variance in individual phishing susceptibility. The results indicate that most phishing emails are peripherally processed and individuals make decisions based on simple cues embedded in the email. Interestingly, urgency cues in the email stimulated increased information processing thereby short circuiting the resources available for attending to other cues that could potentially help detect the deception. Additionally, the findings suggest that habitual patterns of media use combined with high levels of …",Arun Vishwanath and Tejaswini Herath and Rui Chen and Jingguo Wang and H Raghav Rao,296,17997694482391611891,Decision Support Systems,3,576-586,North-Holland,"Why do people get phished? Testing individual differences in phishing vulnerability within an integrated, information processing model",https://www.sciencedirect.com/science/article/pii/S016792361100090X,51,2011,/scholar?cites=17997694482391611891,y1pwDooAAAAJ:IWHjjKOFINEC
11015,"People are increasingly using the Internet to access health information and the information obtained has an impact on their healthcare outcomes. This paper examines the impacts of IT enablers and health motivators on peoples' online health information search behavior. We characterize users' online health information search behavior along three dimensions: the frequency of online health information search, the diversity of online health information usage, and the preference of the Internet for initial search. Using the 2003 Health Information National Trends Survey (HINTS) data on cancer, we find that ease of access to Internet services and trust in online health information could affect the three dimensional search behavior listed above. While perceived quality of communication with doctors has an impact on diversity of use and preference of use, we surprisingly do not find an impact on the frequency of search for …",Nan Xiao and Raj Sharman and H Raghav Rao and Shambhu Upadhyaya,268,16334050688645480632,Decision Support Systems,,417-427,North-Holland,Factors influencing online health information search: An empirical analysis of a national cancer-related survey,https://www.sciencedirect.com/science/article/pii/S0167923612003223,57,2014,/scholar?cites=16334050688645480632,y1pwDooAAAAJ:u_35RYKgDlwC
11016,"The US and other developed nations are undergoing a transition from a paper econ omy to a digital economy, not unlike the transition from an oral exchange economy to a physically recorded (clay, papyrus) exchange economy that took place several millennia ago. As with the earlier transition, a change in the medium for recording and reporting transactions (ie, from oral to written, from written to electronic) is bringing about a significant change in the economic and social system in which they are imbedded. The oral-to-written transition eventually gave us the concepts of property rights, commercial law, accounting standards, and financial transparency. What will the written-to-electronic transition give us? The answer is not clear, but we can expect that the economic system that follows this transition will differ substantially from the current system to which we are accustomed. In this book we examine the electronic exchange mechanisms of the emerging digital economy. We do so by examining eight salient topics in electronic commerce (EC). Each of these topics is examined in detail in a separate section of this book.",Michael Shaw and Robert Blanning and Troy Strader and Andrew Whinston,234,3268793849329584963,,,,Springer Science & Business Media,Handbook on electronic commerce,http://books.google.com/books?hl=en&lr=&id=L0NuCQAAQBAJ&oi=fnd&pg=PA3&dq=info:Q4tF6a8WXS0J:scholar.google.com&ots=hn-1IjI-xf&sig=GjHFwipbX6sTRAp8xMNgFoxwol0,,2012,/scholar?cites=3268793849329584963,y1pwDooAAAAJ:nZcligLrVowC
11017,"This paper analyzes the role of situational information as an antecedent of terrorists’ opportunistic decision making in the volatile and extreme environment of the Mumbai terrorist attack. We especially focus on how Mumbai terrorists monitored and utilized situational information to mount attacks against civilians. Situational information which was broadcast through live media and Twitter contributed to the terrorists’ decision making process and, as a result, increased the effectiveness of hand-held weapons to accomplish their terrorist goal. By utilizing a framework drawn from Situation Awareness (SA) theory, this paper aims to (1) analyze the content of Twitter postings of the Mumbai terror incident, (2) expose the vulnerabilities of Twitter as a participatory emergency reporting system in the terrorism context, and (3), based on the content analysis of Twitter postings, we suggest a conceptual framework for …",Onook Oh and Manish Agrawal and H Raghav Rao,232,1199042519470240130,Information Systems Frontiers,1,33-43,Springer US,Information control and terrorism: Tracking the Mumbai terrorist attack through twitter,https://link.springer.com/content/pdf/10.1007/s10796-010-9275-8.pdf,13,2011,/scholar?cites=1199042519470240130,y1pwDooAAAAJ:5nxA0vEk-isC
11018,"Due to its rapid speed of information spread, wide user bases, and extreme mobility, Twitter is drawing attention as a potential emergency reporting tool under extreme events. However, at the same time, Twitter is sometimes despised as a citizen based non-professional social medium for propagating misinformation, rumors, and, in extreme case, propaganda. This study explores the working dynamics of rumor mill by analyzing Twitter data of Haiti Earthquake 2010. For this analysis, two key variables of anxiety and informational certainty are employed from rumor theory, and their interactive dynamics are measured by both quantitative and qualitative methods. Our research finds that certain information with credible sources contribute to suppress the level of anxiety in Twitter community, which leads to rumor controlling and high information quality.",Onook Oh and Kyounghee Hazel Kwon and H Raghav Rao,214,7488105084878289059,Icis,,7332-7336,,An Exploration of Social Media in Extreme Events: Rumor Theory and Twitter during the Haiti Earthquake 2010.,https://www.academia.edu/download/26570191/On_Kwon_Rao(2010)_Twitter-Haiti-ICIS2010.pdf,231,2010,/scholar?cites=7488105084878289059,y1pwDooAAAAJ:mB3voiENLucC
11019,"Past studies in the IT outsourcing area have examined the management of IT outsourcing relationships from a variety of perspectives. The present paper extends this line of research. In this study, we take a multi-theoretic perspective to explore factors that determine the duration of continuing IT outsourcing relationships between vendor and client firms. Five ex-ante and two ex-post factors that may influence relationship duration were examined in this study. Data for this study were collected using a nationwide survey. To investigate the dynamics of continuing outsourcing relationships through repetitive contracts, we performed survival analysis using an accelerated failure-time (AFT) model. Four factors are found to have a significant relationship with relationship duration as hypothesized. However, three factors, of which two are ex-post factors, are found to not have a significant impact on outsourcing relationship …",Jahyun Goo and Rajiv Kishore and Kichan Nam and H Raghav Rao and Yongil Song,209,14978259097417639765,Decision support systems,4,2107-2125,North-Holland,An investigation of factors that influence the duration of IT outsourcing relationships,https://www.sciencedirect.com/science/article/pii/S0167923606000753,42,2007,/scholar?cites=14978259097417639765,y1pwDooAAAAJ:eQOLeE2rZwMC
11020,"A major promise of the Internet is its potential for online shopping and its benefits in the form of cost reduction, for consumers and businesses alike. For example, according to Penton Research (www. penton. com), using the Web site as a marketing tool provides a compelling means for cost reduction in terms of cost per contact statistics (Internet: $0.98, direct mail: $1.68, telemarketing: $31.16, tradeshows: $162). Yet the new medium is far from the true electronic marketplace of the future. This is due largely to the reluctance of consumers to engage in transactions over the Internet. In their study, Hoffman, Novak and Peralta found that consumers, on the Web, may fear providing credit card information to any commercial Web provider and that consumers simply do not trust most Web providers enough to engage in exchange relationships involving money [4]. This perceived risk among consumers translates into their …",Al F Salam and H Raghav Rao and C Carl Pegels,195,10443612410981123764,Communications of the ACM,12,325-331,ACM,Consumer-perceived risk in e-commerce transactions,https://dl.acm.org/doi/fullHtml/10.1145/953460.953517,46,2003,/scholar?cites=10443612410981123764,y1pwDooAAAAJ:YsMSGLbcyi4C
11021,"An enterprise information portal (EIP) is viewed as a knowledge community. Activity theory provides a framework to study such a community: members of an EIP conduct specific tasks that are assigned through a division of labor. Each member of an enterprise information portal can undergo three distinct types of learning processes: learning-by-investment, learning-by-doing, and learning-from-others. Through these three types of learning processes, each member achieves specialized knowledge that is related to his or her own task. Cumulative knowledge resulting from the learning processes is considered in terms of two distinct attributes: depth and breadth of knowledge. This paper formulates a mathematical model and defines the goal of an EIP member as maximizing the net benefits of knowledge resulting from individual investment and effort. Numerical examples are provided to analyze patterns of optimal …",Chungsuk Ryu and Yong Jin Kim and Abhijit Chaudhury and H Raghav Rao,191,6099261649696297985,Mis Quarterly,,245-278,"Management Information Systems Research Center, University of Minnesota","Knowledge acquisition via three learning processes in enterprise information portals: learning-by-investment, learning-by-doing, and learning-from-others",https://www.jstor.org/stable/25148679,,2005,/scholar?cites=6099261649696297985,y1pwDooAAAAJ:WF5omc3nYNoC
11022,Comparing online store ratings with other e-store loyalty factors.,Dinesh K Gauri and Amit Bhatnagar and Raghav Rao,181,18020152267302882116,Communications of the ACM,3,89-91,ACM,Role of word of mouth in online store loyalty,https://dl.acm.org/doi/pdf/10.1145/1325555.1325572,51,2008,/scholar?cites=18020152267302882116,y1pwDooAAAAJ:041faMmbr2QC
11023,"Twitter is a free, platform-independent, Web 2.0 communication application that allows users to send short (up to 140 characters) electronic messages to other individual users and user groups. Twitter users can send messages to one another via most internet-enabled devices capable of text messaging. This new and unique service offers great potential for rapid and integrated response to disasters. We explore the upsides and the downsides of this free service as a modern communications tool in the hands of disaster response professionals, government agencies, crisis management organizations (CMOs), organizations, and victims of disasters.",Alexander Mills and Rui Chen and JinKyu Lee and H Raghav Rao,175,13185075516030846425,Journal of Information Privacy and Security,3,3-26,Routledge,Web 2.0 emergency applications: How useful can Twitter be for emergency response?,https://www.tandfonline.com/doi/abs/10.1080/15536548.2009.10855867,5,2009,/scholar?cites=13185075516030846425,y1pwDooAAAAJ:YOwf2qJgpHMC
11024,"Outsourcing is the contracting of various information systems’ subfunctions by user firms to outside information systems vendors. A critical factor in the outsourcing process is the bidding and vendor selection mechanism. This paper describes the process of outsourcing and identifies the various stages involved. Subsequently, considering that cost reduction is a driving force of outsourcing for user-firms, this paper proposes a bidding mechanism to reduce expected outsourcing costs in the final bidding and vendor selection process. The paper studies outsourcing contracts of routine and repetitive activities such as maintenance and operation of telecommunication networks. A realistic scenario is studied, wherein multiple vendors bid for such contracts and where one vendor has cost and expertise advantages over other vendors and as a result tends to inflate bids. A mixed integer programming model is formulated for …",Abhijit Chaudhury and Kichan Nam and H Raghav Rao,175,1505090137702781489,Journal of Management Information Systems,2,131-159,Routledge,Management of information systems outsourcing: A bidding perspective,https://www.tandfonline.com/doi/abs/10.1080/07421222.1995.11518084,12,1995,/scholar?cites=1505090137702781489,y1pwDooAAAAJ:Tyk-4Ss8FVUC
11025,"The Web is ideally suited for information-rich products such as news, books, music, and software (Figure 1). Information about such products will attract interested Web users. In addition, the fact that many of these products are digital allows for easy upgrades and updates and provides the capability to capture consumer information over longer periods of time. For products such as soaps, soft drinks, and grocery items there are few interesting informational aspects that can attract a large number of surfers. Producers of these products have traditionally had large advertising budgets in the hope of producing an emotional aura about such products, which in turn leads the consumers to their wares. However, the Web has a long way to go before it can be called an unqualified success. Most of the dot-com companies make more losses than profits, even though their stock market evaluations have been quite high at times …",Abhijit Chaudhury and Debasish Mallick and H Raghav Rao,169,13262876241830738341,Communications of the ACM,1,99-104,ACM,Web channels in e-commerce,https://dl.acm.org/doi/fullHtml/10.1145/357489.357515,44,2001,/scholar?cites=13262876241830738341,y1pwDooAAAAJ:Y0pCki6q_DkC
11026,"In the information society, it is important for firms to manage their core information resources securely. However, the difficulty of measuring the return on an IT security investment is one of the critical obstacles for firms in making such investment decisions. By utilizing event methodology, this study examines the value of an investment in IT security, based on stock market investors' behavior toward a firms' IT security investment announcements. Based on a sample of 101 investment announcements of firms whose stocks are publicly traded in the U.S. stock market between 1997 and 2006, we find substantial support for the hypotheses that information security investment leads to positive abnormal returns for firms. Interestingly, security investments with commercial exploitation tend to result in higher returns than those for IT security improvement. Another interesting finding is that stock market reaction to security …",Sangmi Chai and Minkyun Kim and H Raghav Rao,152,16226716368871805153,Decision Support Systems,4,651-661,North-Holland,Firms' information security investment decisions: Stock market evidence of investors' behavior,https://www.sciencedirect.com/science/article/pii/S0167923610001417,50,2011,/scholar?cites=16226716368871805153,y1pwDooAAAAJ:e5wmG9Sq2KIC
11027,"Social media are being fast adopted by older adults for extending their social relationships. However along with the adoption, there have been concerns about risky issues regarding privacy leakages and information sharing hazards. Such risks are partially due to the fact that seniors (knowingly or unknowingly) share private information that may be misused by others. In this paper we explore the privacy-preserving actions regarding information sharing for this demography on one social media platform — Facebook. Facebook is the largest social networking platform today and many of its privacy related practices have been in the news recently. More specifically, we study the information sharing behavior of the elderly by observing the extent to which they opt out of sharing information publicly about themselves on their profile pages. In addition, we also observe how much overlap exists between these older …",Rajarshi Chakraborty and Claire Vishik and H Raghav Rao,148,5196399531942943544,Decision Support Systems,4,948-956,North-Holland,Privacy preserving actions of older adults on social media: Exploring the behavior of opting out of information sharing,https://www.sciencedirect.com/science/article/pii/S0167923613000134,55,2013,/scholar?cites=5196399531942943544,y1pwDooAAAAJ:XiVPGOgt02cC
11028,"Stock markets have reacted favorably to firms who announced their implementation of E-business projects for commercial exploitation. Those that outsourced E-business projects in order to achieve swift execution also achieved abnormal positive returns. Contrary to expectations, outsourcing E-business projects with high task complexity also led to positive results. We analyzed the process and found that these three factors explained more than 20% of the variance in abnormal returns. The results were obtained from an event study of 96 E-business-related announcements, including those made by firms in the S&P500 index during 1999–2002. This paper contains information that should therefore help firms identify E-business projects for outsourcing.",Manish Agrawal and Rajiv Kishore and H Raghav Rao,146,9349256915387018769,Information & Management,7,861-873,North-Holland,Market reactions to e-business outsourcing announcements: An event study,https://www.sciencedirect.com/science/article/pii/S0378720606000814,43,2006,/scholar?cites=9349256915387018769,y1pwDooAAAAJ:LkGwnXOMwfcC
11029,,Jingguo Wang and Tejaswini Herath and Rui Chen and Arun Vishwanath and H Raghav Rao,144,9903701758160323073,IEEE transactions on professional communication,4,345-362,IEEE,Research article phishing susceptibility: An investigation into the processing of a targeted spear phishing email,https://ieeexplore.ieee.org/abstract/document/6289402/,55,2012,/scholar?cites=9903701758160323073,y1pwDooAAAAJ:_B80troHkn4C
11030,"Email plays an important role in the digital economy but is threatened by increasingly sophisticated cybercrimes. A number of security services have been developed, including an email authentication service designed to cope with email threats. It remains unknown how users perceive and evaluate these security services and consequently form their adoption intention. Drawing on the Technology Acceptance Model and Technology Threat Avoidance Theory, this paper investigates the factors that affect user intention to adopt an email authentication service. Our results show that user intention to adopt an email security service is contingent upon users' perception of risk and evaluation of both internal and external coping strategies. This study contributes to research in security service adoption, service success and design, and information security behaviour.",Tejaswini Herath and Rui Chen and Jingguo Wang and Ketan Banjara and Jeff Wilbur and H Raghav Rao,143,5009375640275067286,Information systems journal,1,61-84,Blackwell Publishing Ltd,Security services as coping mechanisms: an investigation into user intention to adopt an email authentication service,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2575.2012.00420.x,24,2014,/scholar?cites=5009375640275067286,y1pwDooAAAAJ:5Ul4iDaHHb8C
11031,"Micro‐blogging websites (such as twitter), a new information channel, was widely reported as outperforming the mainstream information channels in numerous ways during the massive 2008 China earthquake, including beating the first official mainstream news released from the USGS to report the initial tremor (BBC May 12 2008). According to Twitter.com, there have been noticeable spikes of twitter usage during disasters and other large events, serving as an extremely powerful and effective fast response news service. This raises some important exploratory questions: What kind of information can micro‐blogging provide regarding disaster news? Of what quality is the information provided by micro‐blogging? Can the modern communication tool – micro‐blogging, replace the mainstream media information channel or merely supplement it in distributing disaster news? How do twitter (and other micro‐blogging …",Jessica Li and H Raghav Rao,135,18089488308982899218,The Electronic Journal of Information Systems in Developing Countries,1,1-22,,Twitter as a rapid response news service: An exploration in the context of the 2008 China earthquake,https://onlinelibrary.wiley.com/doi/abs/10.1002/j.1681-4835.2010.tb00300.x,42,2010,/scholar?cites=18089488308982899218,y1pwDooAAAAJ:L8Ckcad2t8MC
11032,"Information security investment has been getting increasing attention in recent years. Various methods have been proposed to determine the effective level of security investment. However, traditional expected value methods (such as annual loss expectancy) cannot fully characterize the information security risk confronted by organizations, considering some extremal yet perhaps relatively rare cases in which a security failure may be critical and cause high losses. In this research note we introduce the concept of value-at-risk to measure the risk of daily losses an organization faces due to security exploits and use extreme value analysis to quantitatively estimate the value at risk. We collect a set of internal daily activity data from a large financial institution in the northeast United States and then simulate its daily losses with information based on data snapshots and interviews with security managers at the institution …",Jingguo Wang and Aby Chaudhury and H Raghav Rao,126,3986098036391657446,Information Systems Research,1,106-120,INFORMS,Research Note—A Value-at-Risk Approach to Information Security Investment,https://pubsonline.informs.org/doi/abs/10.1287/isre.1070.0143,19,2008,/scholar?cites=3986098036391657446,y1pwDooAAAAJ:3fE2CSJIrl8C
11033,"The Internet is evolving not only to provide information and e-commerce transactions, but also to act as the platform through which services are delivered to businesses and customers. These electronic services or e-services could become a key part of the value provided by many businesses [2, 5, 10]. At the core of this evolution is Extensible Markup Language (XML), which has emerged as the foundation of all architectures suggested for such services. XML simplifies the exchange of information by letting users define their own syntax and use underlying technologies of the Internet. However, while organizations can define XML syntax to solve their specific problems, the multitude of syntax (schemas) creates incompatibility problems with schemas developed by others. This is one of the reasons why major organizations are creating business-to-business (B2B) XML framework standards to enable interoperability. To …",Dan Jong Kim and Manish Agrawal and Bharat Jayaraman and H Raghav Rao,126,11970960159220631130,Communications of the ACM,12,317-324,ACM,A comparison of B2B e-service solutions,https://dl.acm.org/doi/fullHtml/10.1145/953460.953516,46,2003,/scholar?cites=11970960159220631130,y1pwDooAAAAJ:ufrVoPGSRksC
